RACEID,DRIVERID,LAP,POSITION,MILLISECONDS,DRIVERREF,RACE_NAME,PIT_STOP,MILLISECONDS_CUMULATIVE,MEDIAN_MILLISECONDS_CUMULATIVE
879,3,1,11,92227,rosberg,2012 Brazilian Grand Prix,N,92227,92696
879,817,1,12,93165,ricciardo,2012 Brazilian Grand Prix,N,93165,92696
879,30,1,13,93200,michael_schumacher,2012 Brazilian Grand Prix,N,93200,92696
879,39,1,21,98972,karthikeyan,2012 Brazilian Grand Prix,N,98972,92696
879,20,1,22,99703,vettel,2012 Brazilian Grand Prix,N,99703,92696
879,37,1,19,97008,rosa,2012 Brazilian Grand Prix,N,97008,92696
879,813,1,9,90970,maldonado,2012 Brazilian Grand Prix,N,90970,92696
879,10,1,17,95808,glock,2012 Brazilian Grand Prix,N,95808,92696
879,18,1,2,86961,button,2012 Brazilian Grand Prix,N,86961,92696
879,13,1,3,88414,massa,2012 Brazilian Grand Prix,N,88414,92696
879,17,1,4,88422,webber,2012 Brazilian Grand Prix,N,88422,92696
879,4,1,5,88548,alonso,2012 Brazilian Grand Prix,N,88548,92696
879,819,1,20,97495,pic,2012 Brazilian Grand Prix,N,97495,92696
879,5,1,15,95308,kovalainen,2012 Brazilian Grand Prix,N,95308,92696
879,808,1,14,94404,petrov,2012 Brazilian Grand Prix,N,94404,92696
879,818,1,18,96216,vergne,2012 Brazilian Grand Prix,N,96216,92696
879,155,1,10,92223,kobayashi,2012 Brazilian Grand Prix,N,92223,92696
879,154,1,16,95416,grosjean,2012 Brazilian Grand Prix,N,95416,92696
879,814,1,7,90124,resta,2012 Brazilian Grand Prix,N,90124,92696
879,8,1,8,90963,raikkonen,2012 Brazilian Grand Prix,N,90963,92696
879,1,1,1,86332,hamilton,2012 Brazilian Grand Prix,N,86332,92696
879,807,1,6,88832,hulkenberg,2012 Brazilian Grand Prix,N,88832,92696
879,39,2,21,85444,karthikeyan,2012 Brazilian Grand Prix,N,184416,176077
879,37,2,18,83459,rosa,2012 Brazilian Grand Prix,N,180467,176077
879,817,2,12,83059,ricciardo,2012 Brazilian Grand Prix,N,176224,176077
879,30,2,11,82877,michael_schumacher,2012 Brazilian Grand Prix,N,176077,176077
879,17,2,5,82783,webber,2012 Brazilian Grand Prix,N,171205,176077
879,807,2,4,82262,hulkenberg,2012 Brazilian Grand Prix,N,171094,176077
879,819,2,19,83433,pic,2012 Brazilian Grand Prix,N,180928,176077
879,20,2,20,81316,vettel,2012 Brazilian Grand Prix,N,181019,176077
879,154,2,14,82184,grosjean,2012 Brazilian Grand Prix,N,177600,176077
879,10,2,16,83273,glock,2012 Brazilian Grand Prix,N,179081,176077
879,808,2,13,82878,petrov,2012 Brazilian Grand Prix,N,177282,176077
879,8,2,8,83208,raikkonen,2012 Brazilian Grand Prix,N,174171,176077
879,818,2,17,82989,vergne,2012 Brazilian Grand Prix,N,179205,176077
879,814,2,7,82796,resta,2012 Brazilian Grand Prix,N,172920,176077
879,155,2,9,82605,kobayashi,2012 Brazilian Grand Prix,N,174828,176077
879,1,2,1,81858,hamilton,2012 Brazilian Grand Prix,N,168190,176077
879,5,2,15,83420,kovalainen,2012 Brazilian Grand Prix,N,178728,176077
879,3,2,10,82821,rosberg,2012 Brazilian Grand Prix,N,175048,176077
879,18,2,2,82051,button,2012 Brazilian Grand Prix,N,169012,176077
879,13,2,6,83765,massa,2012 Brazilian Grand Prix,N,172179,176077
879,4,2,3,81908,alonso,2012 Brazilian Grand Prix,N,170456,176077
879,819,3,20,83306,pic,2012 Brazilian Grand Prix,N,264234,258667
879,154,3,14,82286,grosjean,2012 Brazilian Grand Prix,N,259886,258667
879,3,3,10,82527,rosberg,2012 Brazilian Grand Prix,N,257575,258667
879,8,3,8,82072,raikkonen,2012 Brazilian Grand Prix,N,256243,258667
879,20,3,18,81742,vettel,2012 Brazilian Grand Prix,N,262761,258667
879,4,3,3,82140,alonso,2012 Brazilian Grand Prix,N,252596,258667
879,807,3,4,82467,hulkenberg,2012 Brazilian Grand Prix,N,253561,258667
879,37,3,19,83103,rosa,2012 Brazilian Grand Prix,N,263570,258667
879,39,3,21,83479,karthikeyan,2012 Brazilian Grand Prix,N,267895,258667
879,5,3,15,82662,kovalainen,2012 Brazilian Grand Prix,N,261390,258667
879,818,3,17,82584,vergne,2012 Brazilian Grand Prix,N,261789,258667
879,808,3,13,82515,petrov,2012 Brazilian Grand Prix,N,259797,258667
879,1,3,1,81979,hamilton,2012 Brazilian Grand Prix,N,250169,258667
879,18,3,2,82072,button,2012 Brazilian Grand Prix,N,251084,258667
879,10,3,16,82586,glock,2012 Brazilian Grand Prix,N,261667,258667
879,17,3,5,83121,webber,2012 Brazilian Grand Prix,N,254326,258667
879,817,3,12,82548,ricciardo,2012 Brazilian Grand Prix,N,258772,258667
879,30,3,11,82590,michael_schumacher,2012 Brazilian Grand Prix,N,258667,258667
879,814,3,7,82312,resta,2012 Brazilian Grand Prix,N,255232,258667
879,155,3,9,81952,kobayashi,2012 Brazilian Grand Prix,N,256780,258667
879,13,3,6,82355,massa,2012 Brazilian Grand Prix,N,254534,258667
879,817,4,12,83361,ricciardo,2012 Brazilian Grand Prix,N,342133,341965
879,1,4,1,82868,hamilton,2012 Brazilian Grand Prix,N,333037,341965
879,3,4,10,83492,rosberg,2012 Brazilian Grand Prix,N,341067,341965
879,4,4,3,83730,alonso,2012 Brazilian Grand Prix,N,336326,341965
879,807,4,4,83256,hulkenberg,2012 Brazilian Grand Prix,N,336817,341965
879,814,4,7,83649,resta,2012 Brazilian Grand Prix,N,338881,341965
879,13,4,6,83724,massa,2012 Brazilian Grand Prix,N,338258,341965
879,37,4,19,83574,rosa,2012 Brazilian Grand Prix,N,347144,341965
879,819,4,20,83418,pic,2012 Brazilian Grand Prix,N,347652,341965
879,10,4,18,84780,glock,2012 Brazilian Grand Prix,N,346447,341965
879,154,4,14,83579,grosjean,2012 Brazilian Grand Prix,N,343465,341965
879,155,4,9,83287,kobayashi,2012 Brazilian Grand Prix,N,340067,341965
879,20,4,16,82554,vettel,2012 Brazilian Grand Prix,N,345315,341965
879,818,4,17,84576,vergne,2012 Brazilian Grand Prix,N,346365,341965
879,30,4,11,83298,michael_schumacher,2012 Brazilian Grand Prix,N,341965,341965
879,5,4,15,83714,kovalainen,2012 Brazilian Grand Prix,N,345104,341965
879,39,4,21,83092,karthikeyan,2012 Brazilian Grand Prix,N,350987,341965
879,808,4,13,83638,petrov,2012 Brazilian Grand Prix,N,343435,341965
879,8,4,8,83450,raikkonen,2012 Brazilian Grand Prix,N,339693,341965
879,18,4,2,82984,button,2012 Brazilian Grand Prix,N,334068,341965
879,17,4,5,83438,webber,2012 Brazilian Grand Prix,N,337764,341965
879,819,5,19,85416,pic,2012 Brazilian Grand Prix,N,433068,426605
879,808,5,12,86151,petrov,2012 Brazilian Grand Prix,N,429586,426605
879,817,5,10,83587,ricciardo,2012 Brazilian Grand Prix,N,425720,426605
879,30,5,21,102939,michael_schumacher,2012 Brazilian Grand Prix,Y,444904,426605
879,4,5,4,86146,alonso,2012 Brazilian Grand Prix,N,422472,426605
879,18,5,2,83155,button,2012 Brazilian Grand Prix,N,417223,426605
879,807,5,3,83384,hulkenberg,2012 Brazilian Grand Prix,N,420201,426605
879,39,5,20,83346,karthikeyan,2012 Brazilian Grand Prix,N,434333,426605
879,37,5,18,84844,rosa,2012 Brazilian Grand Prix,N,431988,426605
879,20,5,13,84313,vettel,2012 Brazilian Grand Prix,N,429628,426605
879,155,5,8,84124,kobayashi,2012 Brazilian Grand Prix,N,424191,426605
879,5,5,15,85536,kovalainen,2012 Brazilian Grand Prix,N,430640,426605
879,10,5,17,85105,glock,2012 Brazilian Grand Prix,N,431552,426605
879,814,5,7,84745,resta,2012 Brazilian Grand Prix,N,423626,426605
879,8,5,14,90182,raikkonen,2012 Brazilian Grand Prix,Y,429875,426605
879,1,5,1,83543,hamilton,2012 Brazilian Grand Prix,N,416580,426605
879,17,5,5,85329,webber,2012 Brazilian Grand Prix,N,423093,426605
879,154,5,11,83140,grosjean,2012 Brazilian Grand Prix,N,426605,426605
879,818,5,16,84305,vergne,2012 Brazilian Grand Prix,N,430670,426605
879,3,5,9,83954,rosberg,2012 Brazilian Grand Prix,N,425021,426605
879,13,5,6,85079,massa,2012 Brazilian Grand Prix,N,423337,426605
879,30,6,20,110622,michael_schumacher,2012 Brazilian Grand Prix,N,555526,513039
879,3,6,10,86715,rosberg,2012 Brazilian Grand Prix,N,511736,513039
879,819,6,17,84968,pic,2012 Brazilian Grand Prix,N,518036,513039
879,18,6,1,84771,button,2012 Brazilian Grand Prix,N,501994,513039
879,818,6,14,85331,vergne,2012 Brazilian Grand Prix,N,516001,513039
879,13,6,5,86860,massa,2012 Brazilian Grand Prix,N,510197,513039
879,4,6,4,86968,alonso,2012 Brazilian Grand Prix,N,509440,513039
879,807,6,3,84760,hulkenberg,2012 Brazilian Grand Prix,N,504961,513039
879,37,6,16,85640,rosa,2012 Brazilian Grand Prix,N,517628,513039
879,39,6,18,84890,karthikeyan,2012 Brazilian Grand Prix,N,519223,513039
879,5,6,13,85028,kovalainen,2012 Brazilian Grand Prix,N,515668,513039
879,10,6,15,85379,glock,2012 Brazilian Grand Prix,N,516931,513039
879,814,6,8,87184,resta,2012 Brazilian Grand Prix,N,510810,513039
879,808,6,12,86021,petrov,2012 Brazilian Grand Prix,N,515607,513039
879,8,6,19,100246,raikkonen,2012 Brazilian Grand Prix,N,530121,513039
879,20,6,11,84714,vettel,2012 Brazilian Grand Prix,N,514342,513039
879,1,6,2,85427,hamilton,2012 Brazilian Grand Prix,N,502007,513039
879,817,6,9,85203,ricciardo,2012 Brazilian Grand Prix,N,510923,513039
879,155,6,7,86525,kobayashi,2012 Brazilian Grand Prix,N,510716,513039
879,17,6,6,87490,webber,2012 Brazilian Grand Prix,N,510583,513039
879,10,7,14,87603,glock,2012 Brazilian Grand Prix,N,604534,602391
879,3,7,9,88641,rosberg,2012 Brazilian Grand Prix,N,600377,602391
879,817,7,10,90447,ricciardo,2012 Brazilian Grand Prix,N,601370,602391
879,814,7,7,88691,resta,2012 Brazilian Grand Prix,N,599501,602391
879,30,7,20,92729,michael_schumacher,2012 Brazilian Grand Prix,N,648255,602391
879,819,7,16,87638,pic,2012 Brazilian Grand Prix,N,605674,602391
879,818,7,13,87757,vergne,2012 Brazilian Grand Prix,N,603758,602391
879,37,7,15,87424,rosa,2012 Brazilian Grand Prix,N,605052,602391
879,13,7,5,87323,massa,2012 Brazilian Grand Prix,N,597520,602391
879,17,7,18,97360,webber,2012 Brazilian Grand Prix,N,607943,602391
879,20,7,8,86032,vettel,2012 Brazilian Grand Prix,N,600374,602391
879,8,7,19,87374,raikkonen,2012 Brazilian Grand Prix,N,617495,602391
879,155,7,6,88428,kobayashi,2012 Brazilian Grand Prix,N,599144,602391
879,1,7,1,85872,hamilton,2012 Brazilian Grand Prix,N,587879,602391
879,18,7,2,86544,button,2012 Brazilian Grand Prix,N,588538,602391
879,808,7,11,87805,petrov,2012 Brazilian Grand Prix,N,603412,602391
879,39,7,17,87683,karthikeyan,2012 Brazilian Grand Prix,N,606906,602391
879,5,7,12,87765,kovalainen,2012 Brazilian Grand Prix,N,603433,602391
879,4,7,4,86669,alonso,2012 Brazilian Grand Prix,N,596109,602391
879,807,7,3,85814,hulkenberg,2012 Brazilian Grand Prix,N,590775,602391
879,39,8,18,89689,karthikeyan,2012 Brazilian Grand Prix,N,696595,691874
879,30,8,20,102792,michael_schumacher,2012 Brazilian Grand Prix,Y,751047,691874
879,155,8,13,94933,kobayashi,2012 Brazilian Grand Prix,Y,694077,691874
879,1,8,2,87698,hamilton,2012 Brazilian Grand Prix,N,675577,691874
879,817,8,9,89800,ricciardo,2012 Brazilian Grand Prix,N,691170,691874
879,20,8,6,89701,vettel,2012 Brazilian Grand Prix,N,690075,691874
879,37,8,15,89969,rosa,2012 Brazilian Grand Prix,N,695021,691874
879,13,8,5,89325,massa,2012 Brazilian Grand Prix,N,686845,691874
879,4,8,4,87326,alonso,2012 Brazilian Grand Prix,N,683435,691874
879,818,8,10,87910,vergne,2012 Brazilian Grand Prix,N,691668,691874
879,819,8,16,89570,pic,2012 Brazilian Grand Prix,N,695244,691874
879,808,8,14,90764,petrov,2012 Brazilian Grand Prix,N,694176,691874
879,5,8,11,88647,kovalainen,2012 Brazilian Grand Prix,N,692080,691874
879,10,8,12,88341,glock,2012 Brazilian Grand Prix,N,692875,691874
879,3,8,8,90616,rosberg,2012 Brazilian Grand Prix,N,690993,691874
879,807,8,3,87080,hulkenberg,2012 Brazilian Grand Prix,N,677855,691874
879,814,8,7,91007,resta,2012 Brazilian Grand Prix,N,690508,691874
879,8,8,19,88762,raikkonen,2012 Brazilian Grand Prix,N,706257,691874
879,18,8,1,86218,button,2012 Brazilian Grand Prix,N,674756,691874
879,17,8,17,87954,webber,2012 Brazilian Grand Prix,N,695897,691874
879,17,9,17,95443,webber,2012 Brazilian Grand Prix,Y,791340,784860.5
879,8,9,18,89799,raikkonen,2012 Brazilian Grand Prix,N,796056,784860.5
879,819,9,13,91628,pic,2012 Brazilian Grand Prix,N,786872,784860.5
879,814,9,7,91037,resta,2012 Brazilian Grand Prix,N,781545,784860.5
879,818,9,8,91430,vergne,2012 Brazilian Grand Prix,N,783098,784860.5
879,37,9,12,91350,rosa,2012 Brazilian Grand Prix,N,786371,784860.5
879,39,9,14,90735,karthikeyan,2012 Brazilian Grand Prix,N,787330,784860.5
879,20,9,6,90824,vettel,2012 Brazilian Grand Prix,N,780899,784860.5
879,5,9,9,91402,kovalainen,2012 Brazilian Grand Prix,N,783482,784860.5
879,807,9,3,88483,hulkenberg,2012 Brazilian Grand Prix,N,766338,784860.5
879,155,9,19,106996,kobayashi,2012 Brazilian Grand Prix,N,801073,784860.5
879,1,9,2,88641,hamilton,2012 Brazilian Grand Prix,N,764218,784860.5
879,817,9,16,98167,ricciardo,2012 Brazilian Grand Prix,Y,789337,784860.5
879,10,9,10,91704,glock,2012 Brazilian Grand Prix,N,784579,784860.5
879,808,9,11,90966,petrov,2012 Brazilian Grand Prix,N,785142,784860.5
879,3,9,15,96893,rosberg,2012 Brazilian Grand Prix,Y,787886,784860.5
879,30,9,20,104284,michael_schumacher,2012 Brazilian Grand Prix,N,855331,784860.5
879,18,9,1,87795,button,2012 Brazilian Grand Prix,N,762551,784860.5
879,13,9,5,90974,massa,2012 Brazilian Grand Prix,N,777819,784860.5
879,4,9,4,88995,alonso,2012 Brazilian Grand Prix,N,772430,784860.5
879,10,10,8,93660,glock,2012 Brazilian Grand Prix,N,878239,879211
879,818,10,6,92330,vergne,2012 Brazilian Grand Prix,N,875428,879211
879,817,10,18,103033,ricciardo,2012 Brazilian Grand Prix,N,892370,879211
879,30,10,20,87130,michael_schumacher,2012 Brazilian Grand Prix,N,942461,879211
879,4,10,5,99105,alonso,2012 Brazilian Grand Prix,Y,871535,879211
879,155,10,16,86566,kobayashi,2012 Brazilian Grand Prix,N,887639,879211
879,819,10,13,93234,pic,2012 Brazilian Grand Prix,N,880106,879211
879,1,10,3,95253,hamilton,2012 Brazilian Grand Prix,Y,859471,879211
879,39,10,14,93162,karthikeyan,2012 Brazilian Grand Prix,N,880492,879211
879,20,10,10,97826,vettel,2012 Brazilian Grand Prix,Y,878725,879211
879,17,10,19,101775,webber,2012 Brazilian Grand Prix,N,893115,879211
879,37,10,12,93501,rosa,2012 Brazilian Grand Prix,N,879872,879211
879,808,10,9,93276,petrov,2012 Brazilian Grand Prix,N,878418,879211
879,807,10,2,89673,hulkenberg,2012 Brazilian Grand Prix,N,856011,879211
879,814,10,11,98152,resta,2012 Brazilian Grand Prix,Y,879697,879211
879,8,10,15,90017,raikkonen,2012 Brazilian Grand Prix,N,886073,879211
879,18,10,1,89842,button,2012 Brazilian Grand Prix,N,852393,879211
879,3,10,17,102821,rosberg,2012 Brazilian Grand Prix,N,890707,879211
879,5,10,7,93530,kovalainen,2012 Brazilian Grand Prix,N,877012,879211
879,13,10,4,92362,massa,2012 Brazilian Grand Prix,N,870181,879211
879,37,11,9,93022,rosa,2012 Brazilian Grand Prix,N,972894,973105
879,20,11,17,101012,vettel,2012 Brazilian Grand Prix,N,979737,973105
879,5,11,6,91212,kovalainen,2012 Brazilian Grand Prix,N,968224,973105
879,3,11,14,86970,rosberg,2012 Brazilian Grand Prix,N,977677,973105
879,807,11,2,88349,hulkenberg,2012 Brazilian Grand Prix,N,944360,973105
879,18,11,1,89246,button,2012 Brazilian Grand Prix,N,941639,973105
879,13,11,3,91949,massa,2012 Brazilian Grand Prix,N,962130,973105
879,4,11,12,102623,alonso,2012 Brazilian Grand Prix,N,974158,973105
879,819,11,10,92844,pic,2012 Brazilian Grand Prix,N,972950,973105
879,39,11,11,92768,karthikeyan,2012 Brazilian Grand Prix,N,973260,973105
879,10,11,8,91985,glock,2012 Brazilian Grand Prix,N,970224,973105
879,155,11,13,87836,kobayashi,2012 Brazilian Grand Prix,N,975475,973105
879,814,11,19,106867,resta,2012 Brazilian Grand Prix,N,986564,973105
879,30,11,20,88428,michael_schumacher,2012 Brazilian Grand Prix,N,1030889,973105
879,818,11,5,91550,vergne,2012 Brazilian Grand Prix,N,966978,973105
879,1,11,4,103045,hamilton,2012 Brazilian Grand Prix,N,962516,973105
879,808,11,7,91372,petrov,2012 Brazilian Grand Prix,N,969790,973105
879,817,11,18,88631,ricciardo,2012 Brazilian Grand Prix,N,981001,973105
879,8,11,15,92714,raikkonen,2012 Brazilian Grand Prix,N,978787,973105
879,17,11,16,86202,webber,2012 Brazilian Grand Prix,N,979317,973105
879,807,12,2,86348,hulkenberg,2012 Brazilian Grand Prix,N,1030708,1064938.5
879,30,12,20,90941,michael_schumacher,2012 Brazilian Grand Prix,N,1121830,1064938.5
879,4,12,9,88201,alonso,2012 Brazilian Grand Prix,N,1062359,1064938.5
879,818,12,5,89485,vergne,2012 Brazilian Grand Prix,N,1056463,1064938.5
879,37,12,12,94246,rosa,2012 Brazilian Grand Prix,N,1067140,1064938.5
879,10,12,7,89051,glock,2012 Brazilian Grand Prix,N,1059275,1064938.5
879,817,12,17,90415,ricciardo,2012 Brazilian Grand Prix,N,1071416,1064938.5
879,17,12,15,89626,webber,2012 Brazilian Grand Prix,N,1068943,1064938.5
879,819,12,11,92614,pic,2012 Brazilian Grand Prix,N,1065564,1064938.5
879,5,12,6,89414,kovalainen,2012 Brazilian Grand Prix,N,1057638,1064938.5
879,8,12,18,93403,raikkonen,2012 Brazilian Grand Prix,N,1072190,1064938.5
879,808,12,8,91267,petrov,2012 Brazilian Grand Prix,N,1061057,1064938.5
879,18,12,1,87242,button,2012 Brazilian Grand Prix,N,1028881,1064938.5
879,39,12,16,97274,karthikeyan,2012 Brazilian Grand Prix,N,1070534,1064938.5
879,20,12,14,88178,vettel,2012 Brazilian Grand Prix,N,1067915,1064938.5
879,1,12,3,86187,hamilton,2012 Brazilian Grand Prix,N,1048703,1064938.5
879,3,12,13,89607,rosberg,2012 Brazilian Grand Prix,N,1067284,1064938.5
879,814,12,19,86858,resta,2012 Brazilian Grand Prix,N,1073422,1064938.5
879,155,12,10,88838,kobayashi,2012 Brazilian Grand Prix,N,1064313,1064938.5
879,13,12,4,89931,massa,2012 Brazilian Grand Prix,N,1052061,1064938.5
879,3,13,12,90517,rosberg,2012 Brazilian Grand Prix,N,1157801,1156477
879,817,13,14,91367,ricciardo,2012 Brazilian Grand Prix,N,1162783,1156477
879,18,13,1,87883,button,2012 Brazilian Grand Prix,N,1116764,1156477
879,1,13,3,86741,hamilton,2012 Brazilian Grand Prix,N,1135444,1156477
879,13,13,4,93238,massa,2012 Brazilian Grand Prix,N,1145299,1156477
879,4,13,6,88692,alonso,2012 Brazilian Grand Prix,N,1151051,1156477
879,818,13,5,91876,vergne,2012 Brazilian Grand Prix,N,1148339,1156477
879,37,13,16,99006,rosa,2012 Brazilian Grand Prix,N,1166146,1156477
879,39,13,18,101811,karthikeyan,2012 Brazilian Grand Prix,Y,1172345,1156477
879,20,13,11,89610,vettel,2012 Brazilian Grand Prix,N,1157525,1156477
879,10,13,7,93856,glock,2012 Brazilian Grand Prix,N,1153131,1156477
879,808,13,10,94372,petrov,2012 Brazilian Grand Prix,N,1155429,1156477
879,5,13,8,95894,kovalainen,2012 Brazilian Grand Prix,N,1153532,1156477
879,807,13,2,88704,hulkenberg,2012 Brazilian Grand Prix,N,1119412,1156477
879,814,13,15,90220,resta,2012 Brazilian Grand Prix,N,1163642,1156477
879,8,13,17,94036,raikkonen,2012 Brazilian Grand Prix,N,1166226,1156477
879,155,13,9,90610,kobayashi,2012 Brazilian Grand Prix,N,1154923,1156477
879,30,13,20,89593,michael_schumacher,2012 Brazilian Grand Prix,N,1211423,1156477
879,819,13,19,113832,pic,2012 Brazilian Grand Prix,Y,1179396,1156477
879,17,13,13,89462,webber,2012 Brazilian Grand Prix,N,1158405,1156477
879,37,14,17,109271,rosa,2012 Brazilian Grand Prix,Y,1275417,1251960
879,3,14,10,93181,rosberg,2012 Brazilian Grand Prix,N,1250982,1251960
879,30,14,20,90465,michael_schumacher,2012 Brazilian Grand Prix,N,1301888,1251960
879,819,14,19,107996,pic,2012 Brazilian Grand Prix,N,1287392,1251960
879,13,14,5,97114,massa,2012 Brazilian Grand Prix,N,1242413,1251960
879,20,14,8,89142,vettel,2012 Brazilian Grand Prix,N,1246667,1251960
879,5,14,11,99406,kovalainen,2012 Brazilian Grand Prix,N,1252938,1251960
879,10,14,15,105501,glock,2012 Brazilian Grand Prix,Y,1258632,1251960
879,808,14,16,104484,petrov,2012 Brazilian Grand Prix,Y,1259913,1251960
879,8,14,14,90864,raikkonen,2012 Brazilian Grand Prix,N,1257090,1251960
879,155,14,7,90755,kobayashi,2012 Brazilian Grand Prix,N,1245678,1251960
879,39,14,18,111845,karthikeyan,2012 Brazilian Grand Prix,N,1284190,1251960
879,817,14,12,90954,ricciardo,2012 Brazilian Grand Prix,N,1253737,1251960
879,814,14,13,90112,resta,2012 Brazilian Grand Prix,N,1253754,1251960
879,818,14,6,95977,vergne,2012 Brazilian Grand Prix,N,1244316,1251960
879,1,14,3,88681,hamilton,2012 Brazilian Grand Prix,N,1224125,1251960
879,807,14,2,89442,hulkenberg,2012 Brazilian Grand Prix,N,1208854,1251960
879,18,14,1,90947,button,2012 Brazilian Grand Prix,N,1207711,1251960
879,17,14,9,91879,webber,2012 Brazilian Grand Prix,N,1250284,1251960
879,4,14,4,90208,alonso,2012 Brazilian Grand Prix,N,1241259,1251960
879,3,15,8,92439,rosberg,2012 Brazilian Grand Prix,N,1343421,1346897
879,817,15,10,91643,ricciardo,2012 Brazilian Grand Prix,N,1345380,1346897
879,13,15,11,106001,massa,2012 Brazilian Grand Prix,Y,1348414,1346897
879,814,15,9,90524,resta,2012 Brazilian Grand Prix,N,1344278,1346897
879,8,15,12,91511,raikkonen,2012 Brazilian Grand Prix,N,1348601,1346897
879,20,15,6,89223,vettel,2012 Brazilian Grand Prix,N,1335890,1346897
879,39,15,17,90571,karthikeyan,2012 Brazilian Grand Prix,N,1374761,1346897
879,37,15,19,108523,rosa,2012 Brazilian Grand Prix,N,1383940,1346897
879,17,15,7,89685,webber,2012 Brazilian Grand Prix,N,1339969,1346897
879,808,15,16,103873,petrov,2012 Brazilian Grand Prix,N,1363786,1346897
879,4,15,4,89330,alonso,2012 Brazilian Grand Prix,N,1330589,1346897
879,818,15,13,105269,vergne,2012 Brazilian Grand Prix,Y,1349585,1346897
879,819,15,18,89076,pic,2012 Brazilian Grand Prix,N,1376468,1346897
879,10,15,15,104636,glock,2012 Brazilian Grand Prix,N,1363268,1346897
879,807,15,2,91226,hulkenberg,2012 Brazilian Grand Prix,N,1300080,1346897
879,1,15,3,89675,hamilton,2012 Brazilian Grand Prix,N,1313800,1346897
879,18,15,1,91435,button,2012 Brazilian Grand Prix,N,1299146,1346897
879,5,15,14,102220,kovalainen,2012 Brazilian Grand Prix,Y,1355158,1346897
879,30,15,20,90494,michael_schumacher,2012 Brazilian Grand Prix,N,1392382,1346897
879,155,15,5,90082,kobayashi,2012 Brazilian Grand Prix,N,1335760,1346897
879,5,16,16,104666,kovalainen,2012 Brazilian Grand Prix,N,1459824,1437091.5
879,808,16,13,87500,petrov,2012 Brazilian Grand Prix,N,1451286,1437091.5
879,817,16,10,90338,ricciardo,2012 Brazilian Grand Prix,N,1435718,1437091.5
879,30,16,20,89774,michael_schumacher,2012 Brazilian Grand Prix,N,1482156,1437091.5
879,1,16,3,89467,hamilton,2012 Brazilian Grand Prix,N,1403267,1437091.5
879,155,16,6,89675,kobayashi,2012 Brazilian Grand Prix,N,1425435,1437091.5
879,3,16,8,89820,rosberg,2012 Brazilian Grand Prix,N,1433241,1437091.5
879,818,16,15,102662,vergne,2012 Brazilian Grand Prix,N,1452247,1437091.5
879,819,16,17,88400,pic,2012 Brazilian Grand Prix,N,1464868,1437091.5
879,10,16,12,86594,glock,2012 Brazilian Grand Prix,N,1449862,1437091.5
879,13,16,14,102904,massa,2012 Brazilian Grand Prix,N,1451318,1437091.5
879,17,16,7,88948,webber,2012 Brazilian Grand Prix,N,1428917,1437091.5
879,37,16,19,88604,rosa,2012 Brazilian Grand Prix,N,1472544,1437091.5
879,20,16,5,87609,vettel,2012 Brazilian Grand Prix,N,1423499,1437091.5
879,814,16,9,89695,resta,2012 Brazilian Grand Prix,N,1433973,1437091.5
879,807,16,2,88090,hulkenberg,2012 Brazilian Grand Prix,N,1388170,1437091.5
879,18,16,1,88730,button,2012 Brazilian Grand Prix,N,1387876,1437091.5
879,39,16,18,90527,karthikeyan,2012 Brazilian Grand Prix,N,1465288,1437091.5
879,8,16,11,89864,raikkonen,2012 Brazilian Grand Prix,N,1438465,1437091.5
879,4,16,4,89481,alonso,2012 Brazilian Grand Prix,N,1420070,1437091.5
879,20,17,5,87948,vettel,2012 Brazilian Grand Prix,N,1511447,1526214
879,818,17,14,86651,vergne,2012 Brazilian Grand Prix,N,1538898,1526214
879,30,17,20,93129,michael_schumacher,2012 Brazilian Grand Prix,Y,1575285,1526214
879,819,17,17,88114,pic,2012 Brazilian Grand Prix,N,1552982,1526214
879,37,17,19,89242,rosa,2012 Brazilian Grand Prix,N,1561786,1526214
879,807,17,2,85991,hulkenberg,2012 Brazilian Grand Prix,N,1474161,1526214
879,817,17,10,89510,ricciardo,2012 Brazilian Grand Prix,N,1525228,1526214
879,39,17,18,90812,karthikeyan,2012 Brazilian Grand Prix,N,1556100,1526214
879,5,17,16,86697,kovalainen,2012 Brazilian Grand Prix,N,1546521,1526214
879,808,17,15,89234,petrov,2012 Brazilian Grand Prix,N,1540520,1526214
879,8,17,11,88735,raikkonen,2012 Brazilian Grand Prix,N,1527200,1526214
879,10,17,12,87031,glock,2012 Brazilian Grand Prix,N,1536893,1526214
879,1,17,3,89322,hamilton,2012 Brazilian Grand Prix,N,1492589,1526214
879,4,17,4,88964,alonso,2012 Brazilian Grand Prix,N,1509034,1526214
879,13,17,13,85605,massa,2012 Brazilian Grand Prix,N,1536923,1526214
879,155,17,6,88326,kobayashi,2012 Brazilian Grand Prix,N,1513761,1526214
879,3,17,8,89657,rosberg,2012 Brazilian Grand Prix,N,1522898,1526214
879,814,17,9,90016,resta,2012 Brazilian Grand Prix,N,1523989,1526214
879,17,17,7,88933,webber,2012 Brazilian Grand Prix,N,1517850,1526214
879,18,17,1,85966,button,2012 Brazilian Grand Prix,N,1473842,1526214
879,10,18,13,88130,glock,2012 Brazilian Grand Prix,N,1625023,1616701
879,3,18,10,93198,rosberg,2012 Brazilian Grand Prix,Y,1616096,1616701
879,30,18,20,101438,michael_schumacher,2012 Brazilian Grand Prix,N,1676723,1616701
