RACEID,DRIVERID,LAP,POSITION,MILLISECONDS,DRIVERREF,RACE_NAME,PIT_STOP,MILLISECONDS_CUMULATIVE,MEDIAN_MILLISECONDS_CUMULATIVE
1047,1,52,3,102652,hamilton,2020 Abu Dhabi Grand Prix,N,5499320,5579893
1047,1,55,3,102665,hamilton,2020 Abu Dhabi Grand Prix,N,5807060,5851840.5
1047,846,4,4,103951,norris,2020 Abu Dhabi Grand Prix,N,419873,428339
1047,846,7,5,104650,norris,2020 Abu Dhabi Grand Prix,N,734172,742568.5
1047,846,12,6,145506,norris,2020 Abu Dhabi Grand Prix,N,1378844,1385364
1047,846,14,6,104829,norris,2020 Abu Dhabi Grand Prix,N,1633990,1637444
1047,846,19,6,103410,norris,2020 Abu Dhabi Grand Prix,N,2151309,2161686
1047,846,22,6,103343,norris,2020 Abu Dhabi Grand Prix,N,2461737,2473686
1047,846,26,6,103041,norris,2020 Abu Dhabi Grand Prix,N,2873607,2887746
1047,846,29,6,102894,norris,2020 Abu Dhabi Grand Prix,N,3182742,3201153
1047,846,33,6,102693,norris,2020 Abu Dhabi Grand Prix,N,3594046,3618530
1047,846,37,6,102542,norris,2020 Abu Dhabi Grand Prix,N,4003972,4035210
1047,846,40,5,102730,norris,2020 Abu Dhabi Grand Prix,N,4312557,4344073
1047,846,44,5,102660,norris,2020 Abu Dhabi Grand Prix,N,4723271,4756184
1047,846,47,5,102686,norris,2020 Abu Dhabi Grand Prix,N,5031050,5064973
1047,846,52,5,102069,norris,2020 Abu Dhabi Grand Prix,N,5542783,5579893
1047,846,54,5,102312,norris,2020 Abu Dhabi Grand Prix,N,5747059,5785959
1047,848,4,5,104029,albon,2020 Abu Dhabi Grand Prix,N,420855,428339
1047,848,6,4,102885,albon,2020 Abu Dhabi Grand Prix,N,627816,637896
1047,848,11,4,159269,albon,2020 Abu Dhabi Grand Prix,N,1227621,1242049
1047,848,14,4,103243,albon,2020 Abu Dhabi Grand Prix,N,1631160,1637444
1047,848,19,4,102272,albon,2020 Abu Dhabi Grand Prix,N,2143490,2161686
1047,848,23,4,102182,albon,2020 Abu Dhabi Grand Prix,N,2551741,2577325
1047,825,34,19,102372,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,3773420,3723012
1047,825,40,18,103942,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,4396305,4344073
1047,825,45,18,106904,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,4926010,4859148
1047,825,49,18,102005,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,5368674,5270855
1047,850,1,18,117550,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,117550,113004.5
1047,850,8,19,106930,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,865143,847786.5
1047,850,13,19,113035,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,1537641,1531078
1047,850,18,19,105720,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,2068999,2056374
1047,850,23,18,105207,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,2597459,2577325
1047,850,29,18,105729,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,3230383,3201153
1047,850,35,19,132398,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,3894570,3828182
1047,850,40,19,104548,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,4413702,4344073
1047,850,46,19,105552,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,5048059,4962079
1047,850,51,19,102828,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,5593066,5476713
1047,849,3,20,106668,latifi,2020 Abu Dhabi Grand Prix,N,333623,323657.5
1047,849,5,20,106725,latifi,2020 Abu Dhabi Grand Prix,N,546820,533046
1047,849,10,19,141517,latifi,2020 Abu Dhabi Grand Prix,N,1119197,1090039
1047,849,15,18,106373,latifi,2020 Abu Dhabi Grand Prix,N,1750134,1742186
1047,849,18,18,105479,latifi,2020 Abu Dhabi Grand Prix,N,2067811,2056374
1047,849,22,18,105078,latifi,2020 Abu Dhabi Grand Prix,N,2490239,2473686
1047,849,25,17,105143,latifi,2020 Abu Dhabi Grand Prix,N,2805545,2784219
1047,849,30,16,104853,latifi,2020 Abu Dhabi Grand Prix,N,3331937,3304938
1047,849,32,16,104204,latifi,2020 Abu Dhabi Grand Prix,N,3540288,3514274
1047,849,37,17,105031,latifi,2020 Abu Dhabi Grand Prix,N,4082360,4035210
1047,849,41,17,102937,latifi,2020 Abu Dhabi Grand Prix,N,4494449,4447093
1047,849,44,17,102638,latifi,2020 Abu Dhabi Grand Prix,N,4802421,4756184
1047,849,48,17,102842,latifi,2020 Abu Dhabi Grand Prix,N,5213399,5167905
1047,849,52,17,102959,latifi,2020 Abu Dhabi Grand Prix,N,5625181,5579893
1047,815,1,20,118615,perez,2020 Abu Dhabi Grand Prix,N,118615,113004.5
1047,815,5,16,103786,perez,2020 Abu Dhabi Grand Prix,N,540418,533046
1047,815,8,14,104231,perez,2020 Abu Dhabi Grand Prix,N,853035,847786.5
1047,8,37,12,103359,raikkonen,2020 Abu Dhabi Grand Prix,N,4041890,4035210
1047,8,44,12,102854,raikkonen,2020 Abu Dhabi Grand Prix,N,4764708,4756184
1047,8,50,12,102281,raikkonen,2020 Abu Dhabi Grand Prix,N,5380387,5373802
1047,8,53,12,102148,raikkonen,2020 Abu Dhabi Grand Prix,N,5689792,5682970
1047,841,5,15,105775,giovinazzi,2020 Abu Dhabi Grand Prix,N,539269,533046
1047,841,9,15,106179,giovinazzi,2020 Abu Dhabi Grand Prix,N,963393,953084
1047,841,15,13,106923,giovinazzi,2020 Abu Dhabi Grand Prix,N,1745936,1742186
1047,841,21,15,105369,giovinazzi,2020 Abu Dhabi Grand Prix,N,2379419,2369940
1047,841,25,15,104960,giovinazzi,2020 Abu Dhabi Grand Prix,N,2802625,2784219
1047,841,32,18,102846,giovinazzi,2020 Abu Dhabi Grand Prix,N,3546976,3514274
1047,841,38,16,102973,giovinazzi,2020 Abu Dhabi Grand Prix,N,4165187,4138241
1047,841,44,16,103060,giovinazzi,2020 Abu Dhabi Grand Prix,N,4780459,4756184
1047,841,47,16,103468,giovinazzi,2020 Abu Dhabi Grand Prix,N,5094116,5064973
1047,841,53,16,103876,giovinazzi,2020 Abu Dhabi Grand Prix,N,5718828,5682970
1047,847,5,17,106794,russell,2020 Abu Dhabi Grand Prix,N,542583,533046
1047,847,9,16,105844,russell,2020 Abu Dhabi Grand Prix,N,966498,953084
1047,844,38,13,103274,leclerc,2020 Abu Dhabi Grand Prix,N,4146263,4138241
1047,844,44,13,102796,leclerc,2020 Abu Dhabi Grand Prix,N,4765479,4756184
1047,844,46,13,103260,leclerc,2020 Abu Dhabi Grand Prix,N,4971564,4962079
1047,844,53,13,106365,leclerc,2020 Abu Dhabi Grand Prix,N,5698257,5682970
1047,8,1,14,114909,raikkonen,2020 Abu Dhabi Grand Prix,N,114909,113004.5
1047,8,6,14,105367,raikkonen,2020 Abu Dhabi Grand Prix,N,642209,637896
1047,8,13,16,132308,raikkonen,2020 Abu Dhabi Grand Prix,N,1534031,1531078
1047,8,16,15,105161,raikkonen,2020 Abu Dhabi Grand Prix,N,1852592,1846797
1047,8,23,13,104538,raikkonen,2020 Abu Dhabi Grand Prix,N,2586570,2577325
1047,8,27,13,104509,raikkonen,2020 Abu Dhabi Grand Prix,N,3003875,2991990
1047,8,32,13,103776,raikkonen,2020 Abu Dhabi Grand Prix,N,3523951,3514274
1047,847,6,17,106466,russell,2020 Abu Dhabi Grand Prix,N,649049,637896
1047,848,28,4,102151,albon,2020 Abu Dhabi Grand Prix,N,3061869,3096348
1047,848,32,4,101782,albon,2020 Abu Dhabi Grand Prix,N,3469023,3514274
1047,848,37,4,101824,albon,2020 Abu Dhabi Grand Prix,N,3979192,4035210
1047,830,34,1,101201,max_verstappen,2020 Abu Dhabi Grand Prix,N,3654306,3723012
1047,830,38,1,102119,max_verstappen,2020 Abu Dhabi Grand Prix,N,4061170,4138241
1047,830,43,1,101569,max_verstappen,2020 Abu Dhabi Grand Prix,N,4567902,4653183
1047,830,46,1,101367,max_verstappen,2020 Abu Dhabi Grand Prix,N,4872436,4962079
1047,830,51,1,101838,max_verstappen,2020 Abu Dhabi Grand Prix,N,5381744,5476713
1047,822,2,2,102716,bottas,2020 Abu Dhabi Grand Prix,N,207990,218755
1047,822,4,2,102798,bottas,2020 Abu Dhabi Grand Prix,N,413429,428339
1047,822,9,2,102691,bottas,2020 Abu Dhabi Grand Prix,N,926887,953084
1047,822,11,2,157068,bottas,2020 Abu Dhabi Grand Prix,N,1211834,1242049
1047,822,16,2,102089,bottas,2020 Abu Dhabi Grand Prix,N,1831695,1846797
1047,822,18,2,101870,bottas,2020 Abu Dhabi Grand Prix,N,2035400,2056374
1047,822,23,2,101686,bottas,2020 Abu Dhabi Grand Prix,N,2544364,2577325
1047,822,25,2,101685,bottas,2020 Abu Dhabi Grand Prix,N,2747488,2784219
1047,822,30,2,101505,bottas,2020 Abu Dhabi Grand Prix,N,3256862,3304938
1047,822,32,2,101552,bottas,2020 Abu Dhabi Grand Prix,N,3459775,3514274
1047,847,11,18,155441,russell,2020 Abu Dhabi Grand Prix,N,1264320,1242049
1047,847,29,14,103870,russell,2020 Abu Dhabi Grand Prix,N,3214711,3201153
1047,847,46,15,107859,russell,2020 Abu Dhabi Grand Prix,N,4989565,4962079
1047,825,9,17,106112,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,968297,953084
1047,825,32,19,123659,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,3568785,3514274
1047,825,39,18,103697,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,4292363,4241137
1047,850,2,18,108137,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,225687,218755
1047,850,19,19,105652,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,2174651,2161686
1047,850,41,19,106578,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,4520280,4447093
1047,849,6,20,106462,latifi,2020 Abu Dhabi Grand Prix,N,653282,637896
1047,849,28,16,105227,latifi,2020 Abu Dhabi Grand Prix,N,3122052,3096348
1047,849,46,17,102591,latifi,2020 Abu Dhabi Grand Prix,N,5007950,4962079
1047,8,49,12,102567,raikkonen,2020 Abu Dhabi Grand Prix,N,5278106,5270855
1047,841,19,15,105074,giovinazzi,2020 Abu Dhabi Grand Prix,N,2168675,2161686
1047,841,40,16,102440,giovinazzi,2020 Abu Dhabi Grand Prix,N,4370064,4344073
1047,844,34,14,103091,leclerc,2020 Abu Dhabi Grand Prix,N,3735068,3723012
1047,8,10,14,140626,raikkonen,2020 Abu Dhabi Grand Prix,Y,1101675,1090039
1047,8,33,13,103596,raikkonen,2020 Abu Dhabi Grand Prix,N,3627547,3618530
